minute,base_path,instance,intervention_size,resources_size,exclusion_size,scenarious_size,population_size,mutation_rate,crossover_rate,time_limit,error,is_solved
9,./A_set/A_,3,91,10,12,90,0.005,-1,-1,15,849.298,1
9,./A_set/A_,1,181,9,81,90,0.005,-1,-1,15,1868.47,1
9,./A_set/A_,14,108,10,22,53,0.005,-1,-1,15,2517.05,1
9,./A_set/A_,11,54,9,4,53,0.005,-1,-1,15,500.55,1
9,./A_set/A_,13,179,9,136,90,0.005,-1,-1,15,4585.95,1
9,./A_set/A_,15,108,10,22,53,0.005,-1,-1,15,2535.25,1
9,./A_set/A_,6,180,10,87,182,0.005,-1,-1,15,674.794,1
9,./A_set/A_,2,89,9,32,90,0.005,-1,-1,15,4711.89,1
9,./A_set/A_,5,180,9,87,182,0.005,-1,-1,15,683.469,1
9,./A_set/A_,4,706,9,1377,365,0.005,-1,-1,15,4372.96,1
10,./A_set/A_,9,18,10,0,17,0.005,-1,-1,15,1507.28,1
10,./A_set/A_,7,36,9,3,17,0.005,-1,-1,15,2277.19,1
10,./A_set/A_,12,54,10,0,53,0.005,-1,-1,15,797.107,1
10,./A_set/A_,8,18,9,4,17,0.005,-1,-1,15,747.406,1
10,./A_set/A_,10,108,9,40,53,0.005,-1,-1,15,3000.63,1
10,./A_set/A_,3,91,10,12,90,0.005,-1,-1,15,849.298,1
10,./A_set/A_,1,181,9,81,90,0.005,-1,-1,15,1867.28,1
10,./A_set/A_,14,108,10,22,53,0.005,-1,-1,15,2496.11,1
10,./A_set/A_,11,54,9,4,53,0.005,-1,-1,15,500.55,1
10,./A_set/A_,13,179,9,136,90,0.005,-1,-1,15,4585.77,1
10,./A_set/A_,15,108,10,22,53,0.005,-1,-1,15,2528.25,1
10,./A_set/A_,6,180,10,87,182,0.005,-1,-1,15,674.279,1
10,./A_set/A_,2,89,9,32,90,0.005,-1,-1,15,4711.79,1
10,./A_set/A_,5,180,9,87,182,0.005,-1,-1,15,682.996,1
10,./A_set/A_,4,706,9,1377,365,0.005,-1,-1,15,4347.38,1
11,./A_set/A_,9,18,10,0,17,0.005,-1,-1,15,1507.28,1
11,./A_set/A_,7,36,9,3,17,0.005,-1,-1,15,2277.19,1
11,./A_set/A_,12,54,10,0,53,0.005,-1,-1,15,797.107,1
11,./A_set/A_,8,18,9,4,17,0.005,-1,-1,15,747.406,1
11,./A_set/A_,10,108,9,40,53,0.005,-1,-1,15,3000.63,1
11,./A_set/A_,3,91,10,12,90,0.005,-1,-1,15,849.298,1
11,./A_set/A_,1,181,9,81,90,0.005,-1,-1,15,1867.08,1
11,./A_set/A_,14,108,10,22,53,0.005,-1,-1,15,2492.44,1
11,./A_set/A_,11,54,9,4,53,0.005,-1,-1,15,500.55,1
11,./A_set/A_,13,179,9,136,90,0.005,-1,-1,15,4584.08,1
11,./A_set/A_,15,108,10,22,53,0.005,-1,-1,15,2527.69,1
11,./A_set/A_,6,180,10,87,182,0.005,-1,-1,15,672.27,1
11,./A_set/A_,2,89,9,32,90,0.005,-1,-1,15,4711.75,1
11,./A_set/A_,5,180,9,87,182,0.005,-1,-1,15,681.956,1
11,./A_set/A_,4,706,9,1377,365,0.005,-1,-1,15,4338.46,1
12,./A_set/A_,9,18,10,0,17,0.005,-1,-1,15,1507.28,1
12,./A_set/A_,7,36,9,3,17,0.005,-1,-1,15,2277.19,1
12,./A_set/A_,12,54,10,0,53,0.005,-1,-1,15,797.107,1
12,./A_set/A_,8,18,9,4,17,0.005,-1,-1,15,747.406,1
12,./A_set/A_,10,108,9,40,53,0.005,-1,-1,15,3000.63,1
12,./A_set/A_,3,91,10,12,90,0.005,-1,-1,15,849.298,1
12,./A_set/A_,1,181,9,81,90,0.005,-1,-1,15,1865.78,1
12,./A_set/A_,14,108,10,22,53,0.005,-1,-1,15,2490.55,1
12,./A_set/A_,11,54,9,4,53,0.005,-1,-1,15,500.55,1
12,./A_set/A_,13,179,9,136,90,0.005,-1,-1,15,4583.2,1
12,./A_set/A_,15,108,10,22,53,0.005,-1,-1,15,2527.69,1
12,./A_set/A_,6,180,10,87,182,0.005,-1,-1,15,671.081,1
12,./A_set/A_,2,89,9,32,90,0.005,-1,-1,15,4711.74,1
12,./A_set/A_,5,180,9,87,182,0.005,-1,-1,15,680.642,1
12,./A_set/A_,4,706,9,1377,365,0.005,-1,-1,15,4330.87,1
13,./A_set/A_,9,18,10,0,17,0.005,-1,-1,15,1507.28,1
13,./A_set/A_,7,36,9,3,17,0.005,-1,-1,15,2277.19,1
13,./A_set/A_,12,54,10,0,53,0.005,-1,-1,15,797.107,1
13,./A_set/A_,8,18,9,4,17,0.005,-1,-1,15,747.406,1
13,./A_set/A_,10,108,9,40,53,0.005,-1,-1,15,3000.63,1
13,./A_set/A_,3,91,10,12,90,0.005,-1,-1,15,849.298,1
13,./A_set/A_,1,181,9,81,90,0.005,-1,-1,15,1864.02,1
13,./A_set/A_,14,108,10,22,53,0.005,-1,-1,15,2490.17,1
13,./A_set/A_,11,54,9,4,53,0.005,-1,-1,15,500.55,1
13,./A_set/A_,13,179,9,136,90,0.005,-1,-1,15,4581.81,1
13,./A_set/A_,15,108,10,22,53,0.005,-1,-1,15,2526.9,1
13,./A_set/A_,6,180,10,87,182,0.005,-1,-1,15,670.637,1
13,./A_set/A_,2,89,9,32,90,0.005,-1,-1,15,4711.74,1
13,./A_set/A_,5,180,9,87,182,0.005,-1,-1,15,676.669,1
13,./A_set/A_,4,706,9,1377,365,0.005,-1,-1,15,4312.15,1
14,./A_set/A_,9,18,10,0,17,0.005,-1,-1,15,1507.28,1
14,./A_set/A_,7,36,9,3,17,0.005,-1,-1,15,2277.19,1
14,./A_set/A_,12,54,10,0,53,0.005,-1,-1,15,797.107,1
14,./A_set/A_,8,18,9,4,17,0.005,-1,-1,15,747.406,1
14,./A_set/A_,10,108,9,40,53,0.005,-1,-1,15,3000.63,1
14,./A_set/A_,3,91,10,12,90,0.005,-1,-1,15,849.298,1
14,./A_set/A_,1,181,9,81,90,0.005,-1,-1,15,1864.02,1
14,./A_set/A_,14,108,10,22,53,0.005,-1,-1,15,2490.03,1
14,./A_set/A_,11,54,9,4,53,0.005,-1,-1,15,500.55,1
14,./A_set/A_,13,179,9,136,90,0.005,-1,-1,15,4581.7,1
14,./A_set/A_,15,108,10,22,53,0.005,-1,-1,15,2526.9,1
14,./A_set/A_,6,180,10,87,182,0.005,-1,-1,15,669.97,1
14,./A_set/A_,2,89,9,32,90,0.005,-1,-1,15,4711.74,1
14,./A_set/A_,5,180,9,87,182,0.005,-1,-1,15,673.678,1
14,./A_set/A_,4,706,9,1377,365,0.005,-1,-1,15,4297.65,1
15,./A_set/A_,9,18,10,0,17,0.005,-1,-1,15,1507.28,1
15,./A_set/A_,7,36,9,3,17,0.005,-1,-1,15,2277.19,1
15,./A_set/A_,12,54,10,0,53,0.005,-1,-1,15,797.107,1
15,./A_set/A_,8,18,9,4,17,0.005,-1,-1,15,747.406,1
15,./A_set/A_,10,108,9,40,53,0.005,-1,-1,15,3000.63,1
15,./A_set/A_,3,91,10,12,90,0.005,-1,-1,15,849.298,1
15,./A_set/A_,1,181,9,81,90,0.005,-1,-1,15,1864,1
15,./A_set/A_,14,108,10,22,53,0.005,-1,-1,15,2489.98,1
15,./A_set/A_,11,54,9,4,53,0.005,-1,-1,15,500.55,1
15,./A_set/A_,13,179,9,136,90,0.005,-1,-1,15,4581.62,1
15,./A_set/A_,15,108,10,22,53,0.005,-1,-1,15,2526.9,1
15,./A_set/A_,6,180,10,87,182,0.005,-1,-1,15,668.873,1
15,./A_set/A_,2,89,9,32,90,0.005,-1,-1,15,4711.74,1
15,./A_set/A_,5,180,9,87,182,0.005,-1,-1,15,670.828,1
15,./A_set/A_,4,706,9,1377,365,0.005,-1,-1,15,3480.85,1
1,./A_set/A_,9,18,10,0,17,0.01,-1,-1,15,1507.28,1
1,./A_set/A_,7,36,9,3,17,0.01,-1,-1,15,2277.19,1
1,./A_set/A_,12,54,10,0,53,0.01,-1,-1,15,797.107,1
1,./A_set/A_,8,18,9,4,17,0.01,-1,-1,15,747.406,1
1,./A_set/A_,10,108,9,40,53,0.01,-1,-1,15,3012.78,1
1,./A_set/A_,3,91,10,12,90,0.01,-1,-1,15,861.965,1
1,./A_set/A_,1,181,9,81,90,0.01,-1,-1,15,1962.96,1
1,./A_set/A_,14,108,10,22,53,0.01,-1,-1,15,2571.89,1
1,./A_set/A_,11,54,9,4,53,0.01,-1,-1,15,500.679,1
1,./A_set/A_,13,179,9,136,90,0.01,-1,-1,15,5522.37,1
1,./A_set/A_,15,108,10,22,53,0.01,-1,-1,15,2605.25,1
1,./A_set/A_,6,180,10,87,182,0.01,-1,-1,15,771.947,1
1,./A_set/A_,2,89,9,32,90,0.01,-1,-1,15,4724.4,1
1,./A_set/A_,5,180,9,87,182,0.01,-1,-1,15,848.224,1
2,./A_set/A_,9,18,10,0,17,0.01,-1,-1,15,1507.28,1
2,./A_set/A_,7,36,9,3,17,0.01,-1,-1,15,2277.19,1
2,./A_set/A_,12,54,10,0,53,0.01,-1,-1,15,797.107,1
2,./A_set/A_,8,18,9,4,17,0.01,-1,-1,15,747.406,1
2,./A_set/A_,10,108,9,40,53,0.01,-1,-1,15,3000.63,1
2,./A_set/A_,3,91,10,12,90,0.01,-1,-1,15,851.364,1
2,./A_set/A_,1,181,9,81,90,0.01,-1,-1,15,1940.51,1
1,./A_set/A_,4,706,9,1377,365,0.01,-1,-1,15,42,0
2,./A_set/A_,14,108,10,22,53,0.01,-1,-1,15,2545.31,1
2,./A_set/A_,11,54,9,4,53,0.01,-1,-1,15,500.55,1
2,./A_set/A_,13,179,9,136,90,0.01,-1,-1,15,4842.29,1
2,./A_set/A_,15,108,10,22,53,0.01,-1,-1,15,2557.33,1
2,./A_set/A_,6,180,10,87,182,0.01,-1,-1,15,731.355,1
2,./A_set/A_,2,89,9,32,90,0.01,-1,-1,15,4717.48,1
2,./A_set/A_,5,180,9,87,182,0.01,-1,-1,15,768.955,1
3,./A_set/A_,9,18,10,0,17,0.01,-1,-1,15,1507.28,1
3,./A_set/A_,7,36,9,3,17,0.01,-1,-1,15,2277.19,1
3,./A_set/A_,12,54,10,0,53,0.01,-1,-1,15,797.107,1
3,./A_set/A_,8,18,9,4,17,0.01,-1,-1,15,747.406,1
3,./A_set/A_,10,108,9,40,53,0.01,-1,-1,15,3000.63,1
3,./A_set/A_,3,91,10,12,90,0.01,-1,-1,15,850.183,1
3,./A_set/A_,1,181,9,81,90,0.01,-1,-1,15,1912.7,1
3,./A_set/A_,14,108,10,22,53,0.01,-1,-1,15,2540.28,1
2,./A_set/A_,4,706,9,1377,365,0.01,-1,-1,15,29,0
3,./A_set/A_,11,54,9,4,53,0.01,-1,-1,15,500.55,1
3,./A_set/A_,13,179,9,136,90,0.01,-1,-1,15,4606.22,1
3,./A_set/A_,15,108,10,22,53,0.01,-1,-1,15,2546.36,1
3,./A_set/A_,6,180,10,87,182,0.01,-1,-1,15,721.674,1
3,./A_set/A_,2,89,9,32,90,0.01,-1,-1,15,4715.89,1
3,./A_set/A_,5,180,9,87,182,0.01,-1,-1,15,744.071,1
4,./A_set/A_,9,18,10,0,17,0.01,-1,-1,15,1507.28,1
4,./A_set/A_,7,36,9,3,17,0.01,-1,-1,15,2277.19,1
4,./A_set/A_,12,54,10,0,53,0.01,-1,-1,15,797.107,1
4,./A_set/A_,8,18,9,4,17,0.01,-1,-1,15,747.406,1
4,./A_set/A_,10,108,9,40,53,0.01,-1,-1,15,3000.63,1
4,./A_set/A_,3,91,10,12,90,0.01,-1,-1,15,849.305,1
4,./A_set/A_,1,181,9,81,90,0.01,-1,-1,15,1894.55,1
4,./A_set/A_,14,108,10,22,53,0.01,-1,-1,15,2532.04,1
4,./A_set/A_,11,54,9,4,53,0.01,-1,-1,15,500.55,1
4,./A_set/A_,13,179,9,136,90,0.01,-1,-1,15,4601.09,1
3,./A_set/A_,4,706,9,1377,365,0.01,-1,-1,15,10,0
4,./A_set/A_,15,108,10,22,53,0.01,-1,-1,15,2545.41,1
4,./A_set/A_,6,180,10,87,182,0.01,-1,-1,15,700.314,1
4,./A_set/A_,2,89,9,32,90,0.01,-1,-1,15,4714,1
4,./A_set/A_,5,180,9,87,182,0.01,-1,-1,15,718.565,1
5,./A_set/A_,9,18,10,0,17,0.01,-1,-1,15,1507.28,1
5,./A_set/A_,7,36,9,3,17,0.01,-1,-1,15,2277.19,1
5,./A_set/A_,12,54,10,0,53,0.01,-1,-1,15,797.107,1
5,./A_set/A_,8,18,9,4,17,0.01,-1,-1,15,747.406,1
5,./A_set/A_,10,108,9,40,53,0.01,-1,-1,15,3000.63,1
5,./A_set/A_,3,91,10,12,90,0.01,-1,-1,15,849.305,1
5,./A_set/A_,1,181,9,81,90,0.01,-1,-1,15,1888.55,1
5,./A_set/A_,14,108,10,22,53,0.01,-1,-1,15,2530.65,1
5,./A_set/A_,11,54,9,4,53,0.01,-1,-1,15,500.55,1
5,./A_set/A_,13,179,9,136,90,0.01,-1,-1,15,4591.61,1
4,./A_set/A_,4,706,9,1377,365,0.01,-1,-1,15,9641.97,1
5,./A_set/A_,15,108,10,22,53,0.01,-1,-1,15,2541.92,1
5,./A_set/A_,6,180,10,87,182,0.01,-1,-1,15,685.094,1
5,./A_set/A_,2,89,9,32,90,0.01,-1,-1,15,4712.52,1
5,./A_set/A_,5,180,9,87,182,0.01,-1,-1,15,712.577,1
6,./A_set/A_,9,18,10,0,17,0.01,-1,-1,15,1507.28,1
6,./A_set/A_,7,36,9,3,17,0.01,-1,-1,15,2277.19,1
6,./A_set/A_,12,54,10,0,53,0.01,-1,-1,15,797.107,1
6,./A_set/A_,8,18,9,4,17,0.01,-1,-1,15,747.406,1
6,./A_set/A_,10,108,9,40,53,0.01,-1,-1,15,3000.63,1
6,./A_set/A_,3,91,10,12,90,0.01,-1,-1,15,849.298,1
6,./A_set/A_,1,181,9,81,90,0.01,-1,-1,15,1887.7,1
6,./A_set/A_,14,108,10,22,53,0.01,-1,-1,15,2527.99,1
6,./A_set/A_,11,54,9,4,53,0.01,-1,-1,15,500.55,1
6,./A_set/A_,13,179,9,136,90,0.01,-1,-1,15,4588.19,1
6,./A_set/A_,15,108,10,22,53,0.01,-1,-1,15,2539.99,1
5,./A_set/A_,4,706,9,1377,365,0.01,-1,-1,15,9641.06,1
6,./A_set/A_,6,180,10,87,182,0.01,-1,-1,15,684.444,1
6,./A_set/A_,2,89,9,32,90,0.01,-1,-1,15,4712.24,1
6,./A_set/A_,5,180,9,87,182,0.01,-1,-1,15,707.147,1
7,./A_set/A_,9,18,10,0,17,0.01,-1,-1,15,1507.28,1
7,./A_set/A_,7,36,9,3,17,0.01,-1,-1,15,2277.19,1
7,./A_set/A_,12,54,10,0,53,0.01,-1,-1,15,797.107,1
7,./A_set/A_,8,18,9,4,17,0.01,-1,-1,15,747.406,1
7,./A_set/A_,10,108,9,40,53,0.01,-1,-1,15,3000.63,1
7,./A_set/A_,3,91,10,12,90,0.01,-1,-1,15,849.298,1
7,./A_set/A_,1,181,9,81,90,0.01,-1,-1,15,1874.59,1
7,./A_set/A_,14,108,10,22,53,0.01,-1,-1,15,2518.01,1
7,./A_set/A_,11,54,9,4,53,0.01,-1,-1,15,500.55,1
7,./A_set/A_,13,179,9,136,90,0.01,-1,-1,15,4586.41,1
7,./A_set/A_,15,108,10,22,53,0.01,-1,-1,15,2538.79,1
7,./A_set/A_,6,180,10,87,182,0.01,-1,-1,15,678.16,1
6,./A_set/A_,4,706,9,1377,365,0.01,-1,-1,15,9446.37,1
7,./A_set/A_,2,89,9,32,90,0.01,-1,-1,15,4712,1
7,./A_set/A_,5,180,9,87,182,0.01,-1,-1,15,699.092,1
8,./A_set/A_,9,18,10,0,17,0.01,-1,-1,15,1507.28,1
8,./A_set/A_,7,36,9,3,17,0.01,-1,-1,15,2277.19,1
8,./A_set/A_,12,54,10,0,53,0.01,-1,-1,15,797.107,1
8,./A_set/A_,8,18,9,4,17,0.01,-1,-1,15,747.406,1
8,./A_set/A_,10,108,9,40,53,0.01,-1,-1,15,3000.63,1
8,./A_set/A_,3,91,10,12,90,0.01,-1,-1,15,849.298,1
8,./A_set/A_,1,181,9,81,90,0.01,-1,-1,15,1868.55,1
8,./A_set/A_,14,108,10,22,53,0.01,-1,-1,15,2517.05,1
8,./A_set/A_,11,54,9,4,53,0.01,-1,-1,15,500.55,1
8,./A_set/A_,13,179,9,136,90,0.01,-1,-1,15,4586.04,1
8,./A_set/A_,15,108,10,22,53,0.01,-1,-1,15,2535.25,1
8,./A_set/A_,6,180,10,87,182,0.01,-1,-1,15,677.437,1
7,./A_set/A_,4,706,9,1377,365,0.01,-1,-1,15,9442.35,1
8,./A_set/A_,2,89,9,32,90,0.01,-1,-1,15,4711.93,1
8,./A_set/A_,5,180,9,87,182,0.01,-1,-1,15,698.549,1
9,./A_set/A_,9,18,10,0,17,0.01,-1,-1,15,1507.28,1
9,./A_set/A_,7,36,9,3,17,0.01,-1,-1,15,2277.19,1
9,./A_set/A_,12,54,10,0,53,0.01,-1,-1,15,797.107,1
9,./A_set/A_,8,18,9,4,17,0.01,-1,-1,15,747.406,1
9,./A_set/A_,10,108,9,40,53,0.01,-1,-1,15,3000.63,1
9,./A_set/A_,3,91,10,12,90,0.01,-1,-1,15,849.298,1
9,./A_set/A_,1,181,9,81,90,0.01,-1,-1,15,1867.78,1
9,./A_set/A_,14,108,10,22,53,0.01,-1,-1,15,2517.05,1
9,./A_set/A_,11,54,9,4,53,0.01,-1,-1,15,500.55,1
9,./A_set/A_,13,179,9,136,90,0.01,-1,-1,15,4585.94,1
9,./A_set/A_,15,108,10,22,53,0.01,-1,-1,15,2535.25,1
9,./A_set/A_,6,180,10,87,182,0.01,-1,-1,15,674.807,1
8,./A_set/A_,4,706,9,1377,365,0.01,-1,-1,15,9442.35,1
9,./A_set/A_,2,89,9,32,90,0.01,-1,-1,15,4711.79,1
9,./A_set/A_,5,180,9,87,182,0.01,-1,-1,15,684.758,1
10,./A_set/A_,9,18,10,0,17,0.01,-1,-1,15,1507.28,1
10,./A_set/A_,7,36,9,3,17,0.01,-1,-1,15,2277.19,1
10,./A_set/A_,12,54,10,0,53,0.01,-1,-1,15,797.107,1
10,./A_set/A_,8,18,9,4,17,0.01,-1,-1,15,747.406,1
10,./A_set/A_,10,108,9,40,53,0.01,-1,-1,15,3000.63,1
10,./A_set/A_,3,91,10,12,90,0.01,-1,-1,15,849.298,1
10,./A_set/A_,1,181,9,81,90,0.01,-1,-1,15,1867.18,1
10,./A_set/A_,14,108,10,22,53,0.01,-1,-1,15,2495.56,1
10,./A_set/A_,11,54,9,4,53,0.01,-1,-1,15,500.55,1
10,./A_set/A_,13,179,9,136,90,0.01,-1,-1,15,4585.75,1
10,./A_set/A_,15,108,10,22,53,0.01,-1,-1,15,2528.25,1
10,./A_set/A_,6,180,10,87,182,0.01,-1,-1,15,674.279,1
9,./A_set/A_,4,706,9,1377,365,0.01,-1,-1,15,9436.93,1
10,./A_set/A_,2,89,9,32,90,0.01,-1,-1,15,4711.75,1
10,./A_set/A_,5,180,9,87,182,0.01,-1,-1,15,683.008,1
11,./A_set/A_,9,18,10,0,17,0.01,-1,-1,15,1507.28,1
11,./A_set/A_,7,36,9,3,17,0.01,-1,-1,15,2277.19,1
11,./A_set/A_,12,54,10,0,53,0.01,-1,-1,15,797.107,1
11,./A_set/A_,8,18,9,4,17,0.01,-1,-1,15,747.406,1
11,./A_set/A_,10,108,9,40,53,0.01,-1,-1,15,3000.63,1
11,./A_set/A_,3,91,10,12,90,0.01,-1,-1,15,849.298,1
11,./A_set/A_,1,181,9,81,90,0.01,-1,-1,15,1865.89,1
11,./A_set/A_,14,108,10,22,53,0.01,-1,-1,15,2492.34,1
11,./A_set/A_,11,54,9,4,53,0.01,-1,-1,15,500.55,1
11,./A_set/A_,13,179,9,136,90,0.01,-1,-1,15,4583.53,1
11,./A_set/A_,15,108,10,22,53,0.01,-1,-1,15,2527.74,1
11,./A_set/A_,6,180,10,87,182,0.01,-1,-1,15,672.548,1
11,./A_set/A_,2,89,9,32,90,0.01,-1,-1,15,4711.74,1
10,./A_set/A_,4,706,9,1377,365,0.01,-1,-1,15,9431.97,1
11,./A_set/A_,5,180,9,87,182,0.01,-1,-1,15,681.937,1
12,./A_set/A_,9,18,10,0,17,0.01,-1,-1,15,1507.28,1
12,./A_set/A_,7,36,9,3,17,0.01,-1,-1,15,2277.19,1
12,./A_set/A_,12,54,10,0,53,0.01,-1,-1,15,797.107,1
12,./A_set/A_,8,18,9,4,17,0.01,-1,-1,15,747.406,1
12,./A_set/A_,10,108,9,40,53,0.01,-1,-1,15,3000.63,1
12,./A_set/A_,3,91,10,12,90,0.01,-1,-1,15,849.298,1
12,./A_set/A_,1,181,9,81,90,0.01,-1,-1,15,1865.78,1
12,./A_set/A_,14,108,10,22,53,0.01,-1,-1,15,2490.31,1
12,./A_set/A_,11,54,9,4,53,0.01,-1,-1,15,500.55,1
12,./A_set/A_,13,179,9,136,90,0.01,-1,-1,15,4582.47,1
12,./A_set/A_,15,108,10,22,53,0.01,-1,-1,15,2527.69,1
12,./A_set/A_,6,180,10,87,182,0.01,-1,-1,15,671.092,1
12,./A_set/A_,2,89,9,32,90,0.01,-1,-1,15,4711.74,1
11,./A_set/A_,4,706,9,1377,365,0.01,-1,-1,15,9430.3,1
12,./A_set/A_,5,180,9,87,182,0.01,-1,-1,15,680.614,1
13,./A_set/A_,9,18,10,0,17,0.01,-1,-1,15,1507.28,1
13,./A_set/A_,7,36,9,3,17,0.01,-1,-1,15,2277.19,1
13,./A_set/A_,12,54,10,0,53,0.01,-1,-1,15,797.107,1
13,./A_set/A_,8,18,9,4,17,0.01,-1,-1,15,747.406,1
13,./A_set/A_,10,108,9,40,53,0.01,-1,-1,15,3000.63,1
13,./A_set/A_,3,91,10,12,90,0.01,-1,-1,15,849.298,1
13,./A_set/A_,1,181,9,81,90,0.01,-1,-1,15,1864.02,1
13,./A_set/A_,14,108,10,22,53,0.01,-1,-1,15,2490.16,1
13,./A_set/A_,11,54,9,4,53,0.01,-1,-1,15,500.55,1
13,./A_set/A_,13,179,9,136,90,0.01,-1,-1,15,4581.75,1
13,./A_set/A_,15,108,10,22,53,0.01,-1,-1,15,2526.9,1
13,./A_set/A_,6,180,10,87,182,0.01,-1,-1,15,670.646,1
13,./A_set/A_,2,89,9,32,90,0.01,-1,-1,15,4711.74,1
12,./A_set/A_,4,706,9,1377,365,0.01,-1,-1,15,9430.17,1
13,./A_set/A_,5,180,9,87,182,0.01,-1,-1,15,675.375,1
14,./A_set/A_,9,18,10,0,17,0.01,-1,-1,15,1507.28,1
14,./A_set/A_,7,36,9,3,17,0.01,-1,-1,15,2277.19,1
14,./A_set/A_,12,54,10,0,53,0.01,-1,-1,15,797.107,1
14,./A_set/A_,8,18,9,4,17,0.01,-1,-1,15,747.406,1
14,./A_set/A_,10,108,9,40,53,0.01,-1,-1,15,3000.63,1
14,./A_set/A_,3,91,10,12,90,0.01,-1,-1,15,849.298,1
14,./A_set/A_,1,181,9,81,90,0.01,-1,-1,15,1864.02,1
14,./A_set/A_,14,108,10,22,53,0.01,-1,-1,15,2490.03,1
14,./A_set/A_,11,54,9,4,53,0.01,-1,-1,15,500.55,1
14,./A_set/A_,13,179,9,136,90,0.01,-1,-1,15,4581.63,1
14,./A_set/A_,15,108,10,22,53,0.01,-1,-1,15,2526.9,1
14,./A_set/A_,6,180,10,87,182,0.01,-1,-1,15,669.972,1
14,./A_set/A_,2,89,9,32,90,0.01,-1,-1,15,4711.74,1
13,./A_set/A_,4,706,9,1377,365,0.01,-1,-1,15,9417.22,1
14,./A_set/A_,5,180,9,87,182,0.01,-1,-1,15,671.027,1
15,./A_set/A_,9,18,10,0,17,0.01,-1,-1,15,1507.28,1
15,./A_set/A_,7,36,9,3,17,0.01,-1,-1,15,2277.19,1
15,./A_set/A_,12,54,10,0,53,0.01,-1,-1,15,797.107,1
15,./A_set/A_,8,18,9,4,17,0.01,-1,-1,15,747.406,1
15,./A_set/A_,10,108,9,40,53,0.01,-1,-1,15,3000.63,1
15,./A_set/A_,3,91,10,12,90,0.01,-1,-1,15,849.298,1
15,./A_set/A_,1,181,9,81,90,0.01,-1,-1,15,1864,1
15,./A_set/A_,14,108,10,22,53,0.01,-1,-1,15,2489.98,1
15,./A_set/A_,11,54,9,4,53,0.01,-1,-1,15,500.55,1
15,./A_set/A_,13,179,9,136,90,0.01,-1,-1,15,4581.13,1
15,./A_set/A_,15,108,10,22,53,0.01,-1,-1,15,2526.9,1
15,./A_set/A_,6,180,10,87,182,0.01,-1,-1,15,668.873,1
15,./A_set/A_,2,89,9,32,90,0.01,-1,-1,15,4711.74,1
14,./A_set/A_,4,706,9,1377,365,0.01,-1,-1,15,9413.05,1
15,./A_set/A_,5,180,9,87,182,0.01,-1,-1,15,670.157,1
1,./A_set/A_,9,18,10,0,17,0.015,-1,-1,15,1507.28,1
1,./A_set/A_,7,36,9,3,17,0.015,-1,-1,15,2277.19,1
1,./A_set/A_,12,54,10,0,53,0.015,-1,-1,15,797.107,1
1,./A_set/A_,8,18,9,4,17,0.015,-1,-1,15,747.406,1
1,./A_set/A_,10,108,9,40,53,0.015,-1,-1,15,3012.78,1
1,./A_set/A_,3,91,10,12,90,0.015,-1,-1,15,862.101,1
1,./A_set/A_,1,181,9,81,90,0.015,-1,-1,15,1904.95,1
1,./A_set/A_,14,108,10,22,53,0.015,-1,-1,15,2575.38,1
1,./A_set/A_,11,54,9,4,53,0.015,-1,-1,15,500.679,1
1,./A_set/A_,13,179,9,136,90,0.015,-1,-1,15,4645.44,1
15,./A_set/A_,4,706,9,1377,365,0.01,-1,-1,15,9410.92,1
1,./A_set/A_,15,108,10,22,53,0.015,-1,-1,15,2579.15,1
1,./A_set/A_,6,180,10,87,182,0.015,-1,-1,15,8322.04,1
1,./A_set/A_,2,89,9,32,90,0.015,-1,-1,15,4724.62,1
2,./A_set/A_,9,18,10,0,17,0.015,-1,-1,15,1507.28,1
2,./A_set/A_,7,36,9,3,17,0.015,-1,-1,15,2277.19,1
2,./A_set/A_,12,54,10,0,53,0.015,-1,-1,15,797.107,1
2,./A_set/A_,8,18,9,4,17,0.015,-1,-1,15,747.406,1
2,./A_set/A_,10,108,9,40,53,0.015,-1,-1,15,3000.63,1
2,./A_set/A_,3,91,10,12,90,0.015,-1,-1,15,851.364,1
1,./A_set/A_,5,180,9,87,182,0.015,-1,-1,15,783.058,1
2,./A_set/A_,1,181,9,81,90,0.015,-1,-1,15,1859.94,1
2,./A_set/A_,14,108,10,22,53,0.015,-1,-1,15,2545.31,1
2,./A_set/A_,11,54,9,4,53,0.015,-1,-1,15,500.55,1
2,./A_set/A_,13,179,9,136,90,0.015,-1,-1,15,4596.17,1
2,./A_set/A_,15,108,10,22,53,0.015,-1,-1,15,2555.34,1
2,./A_set/A_,6,180,10,87,182,0.015,-1,-1,15,8281.78,1
2,./A_set/A_,2,89,9,32,90,0.015,-1,-1,15,4717.83,1
1,./A_set/A_,4,706,9,1377,365,0.015,-1,-1,15,30,0
3,./A_set/A_,9,18,10,0,17,0.015,-1,-1,15,1507.28,1
3,./A_set/A_,7,36,9,3,17,0.015,-1,-1,15,2277.19,1
3,./A_set/A_,12,54,10,0,53,0.015,-1,-1,15,797.107,1
3,./A_set/A_,8,18,9,4,17,0.015,-1,-1,15,747.406,1
3,./A_set/A_,10,108,9,40,53,0.015,-1,-1,15,3000.63,1
3,./A_set/A_,3,91,10,12,90,0.015,-1,-1,15,850.183,1
2,./A_set/A_,5,180,9,87,182,0.015,-1,-1,15,730.173,1
