minute,base_path,instance,intervention_size,resources_size,exclusion_size,scenarious_size,population_size,mutation_rate,crossover_rate,time_limit,error,is_solved
14,./A_set/A_,5,180,9,87,182,25,0.01,0.85,15,703.869,1
14,./A_set/A_,4,706,9,1377,365,25,0.01,0.85,15,26,0
15,./A_set/A_,9,18,10,0,17,25,0.01,0.85,15,1507.97,1
15,./A_set/A_,7,36,9,3,17,25,0.01,0.85,15,2273.97,1
15,./A_set/A_,12,54,10,0,53,25,0.01,0.85,15,793.988,1
15,./A_set/A_,8,18,9,4,17,25,0.01,0.85,15,744.971,1
15,./A_set/A_,10,108,9,40,53,25,0.01,0.85,15,2998.99,1
15,./A_set/A_,3,91,10,12,90,25,0.01,0.85,15,853.979,1
15,./A_set/A_,1,181,9,81,90,25,0.01,0.85,15,1804.97,1
15,./A_set/A_,14,108,10,22,53,25,0.01,0.85,15,7,0
15,./A_set/A_,11,54,9,4,53,25,0.01,0.85,15,499.959,1
15,./A_set/A_,13,179,9,136,90,25,0.01,0.85,15,2025.85,1
15,./A_set/A_,15,108,10,22,53,25,0.01,0.85,15,7,0
15,./A_set/A_,6,180,10,87,182,25,0.01,0.85,15,681.947,1
15,./A_set/A_,2,89,9,32,90,25,0.01,0.85,15,4697.63,1
15,./A_set/A_,5,180,9,87,182,25,0.01,0.85,15,695.298,1
15,./A_set/A_,4,706,9,1377,365,25,0.01,0.85,15,26,0
1,./A_set/A_,9,18,10,0,17,25,0.01,1,15,1507.98,1
1,./A_set/A_,7,36,9,3,17,25,0.01,1,15,2277.97,1
1,./A_set/A_,12,54,10,0,53,25,0.01,1,15,801.944,1
1,./A_set/A_,8,18,9,4,17,25,0.01,1,15,744.946,1
1,./A_set/A_,10,108,9,40,53,25,0.01,1,15,3020.92,1
1,./A_set/A_,3,91,10,12,90,25,0.01,1,15,890.986,1
1,./A_set/A_,1,181,9,81,90,25,0.01,1,15,2106.42,1
1,./A_set/A_,14,108,10,22,53,25,0.01,1,15,7,0
1,./A_set/A_,11,54,9,4,53,25,0.01,1,15,513.446,1
1,./A_set/A_,13,179,9,136,90,25,0.01,1,15,5707.99,1
1,./A_set/A_,15,108,10,22,53,25,0.01,1,15,7,0
1,./A_set/A_,6,180,10,87,182,25,0.01,1,15,12,0
1,./A_set/A_,2,89,9,32,90,25,0.01,1,15,4835.09,1
1,./A_set/A_,5,180,9,87,182,25,0.01,1,15,922.178,1
1,./A_set/A_,4,706,9,1377,365,25,0.01,1,15,129,0
2,./A_set/A_,9,18,10,0,17,25,0.01,1,15,1507.98,1
2,./A_set/A_,7,36,9,3,17,25,0.01,1,15,2277.97,1
2,./A_set/A_,12,54,10,0,53,25,0.01,1,15,796.939,1
2,./A_set/A_,8,18,9,4,17,25,0.01,1,15,744.946,1
2,./A_set/A_,10,108,9,40,53,25,0.01,1,15,3017.74,1
2,./A_set/A_,3,91,10,12,90,25,0.01,1,15,862.98,1
2,./A_set/A_,1,181,9,81,90,25,0.01,1,15,1992.56,1
2,./A_set/A_,14,108,10,22,53,25,0.01,1,15,7,0
2,./A_set/A_,11,54,9,4,53,25,0.01,1,15,510.865,1
2,./A_set/A_,13,179,9,136,90,25,0.01,1,15,5257.52,1
2,./A_set/A_,15,108,10,22,53,25,0.01,1,15,7,0
2,./A_set/A_,6,180,10,87,182,25,0.01,1,15,34701,1
2,./A_set/A_,2,89,9,32,90,25,0.01,1,15,4789.14,1
2,./A_set/A_,5,180,9,87,182,25,0.01,1,15,843.89,1
2,./A_set/A_,4,706,9,1377,365,25,0.01,1,15,93,0
3,./A_set/A_,9,18,10,0,17,25,0.01,1,15,1507.98,1
3,./A_set/A_,7,36,9,3,17,25,0.01,1,15,2277.97,1
3,./A_set/A_,12,54,10,0,53,25,0.01,1,15,795.995,1
3,./A_set/A_,8,18,9,4,17,25,0.01,1,15,744.946,1
3,./A_set/A_,10,108,9,40,53,25,0.01,1,15,3003.96,1
3,./A_set/A_,3,91,10,12,90,25,0.01,1,15,858.883,1
3,./A_set/A_,1,181,9,81,90,25,0.01,1,15,1919.39,1
3,./A_set/A_,14,108,10,22,53,25,0.01,1,15,2976.1,1
3,./A_set/A_,11,54,9,4,53,25,0.01,1,15,507.995,1
3,./A_set/A_,13,179,9,136,90,25,0.01,1,15,2452.8,1
3,./A_set/A_,15,108,10,22,53,25,0.01,1,15,7,0
3,./A_set/A_,6,180,10,87,182,25,0.01,1,15,25552.9,1
3,./A_set/A_,2,89,9,32,90,25,0.01,1,15,4755.16,1
3,./A_set/A_,5,180,9,87,182,25,0.01,1,15,812.842,1
3,./A_set/A_,4,706,9,1377,365,25,0.01,1,15,93,0
4,./A_set/A_,9,18,10,0,17,25,0.01,1,15,1507.98,1
4,./A_set/A_,7,36,9,3,17,25,0.01,1,15,2277.97,1
4,./A_set/A_,12,54,10,0,53,25,0.01,1,15,795.995,1
4,./A_set/A_,8,18,9,4,17,25,0.01,1,15,744.946,1
4,./A_set/A_,10,108,9,40,53,25,0.01,1,15,3002.94,1
4,./A_set/A_,3,91,10,12,90,25,0.01,1,15,856.923,1
4,./A_set/A_,1,181,9,81,90,25,0.01,1,15,1877.43,1
4,./A_set/A_,14,108,10,22,53,25,0.01,1,15,2652.39,1
4,./A_set/A_,11,54,9,4,53,25,0.01,1,15,507.995,1
4,./A_set/A_,13,179,9,136,90,25,0.01,1,15,2422.88,1
4,./A_set/A_,15,108,10,22,53,25,0.01,1,15,2883.36,1
4,./A_set/A_,6,180,10,87,182,25,0.01,1,15,3513.4,1
4,./A_set/A_,2,89,9,32,90,25,0.01,1,15,4726.88,1
4,./A_set/A_,5,180,9,87,182,25,0.01,1,15,803.715,1
4,./A_set/A_,4,706,9,1377,365,25,0.01,1,15,80,0
5,./A_set/A_,9,18,10,0,17,25,0.01,1,15,1507.98,1
5,./A_set/A_,7,36,9,3,17,25,0.01,1,15,2277.97,1
5,./A_set/A_,12,54,10,0,53,25,0.01,1,15,794.858,1
5,./A_set/A_,8,18,9,4,17,25,0.01,1,15,744.946,1
5,./A_set/A_,10,108,9,40,53,25,0.01,1,15,3002.94,1
5,./A_set/A_,3,91,10,12,90,25,0.01,1,15,856.923,1
5,./A_set/A_,1,181,9,81,90,25,0.01,1,15,1855.2,1
5,./A_set/A_,14,108,10,22,53,25,0.01,1,15,2609.52,1
5,./A_set/A_,11,54,9,4,53,25,0.01,1,15,507.995,1
5,./A_set/A_,13,179,9,136,90,25,0.01,1,15,2412.42,1
5,./A_set/A_,15,108,10,22,53,25,0.01,1,15,2599.92,1
5,./A_set/A_,6,180,10,87,182,25,0.01,1,15,3486.21,1
5,./A_set/A_,2,89,9,32,90,25,0.01,1,15,4718.74,1
5,./A_set/A_,5,180,9,87,182,25,0.01,1,15,784.845,1
5,./A_set/A_,4,706,9,1377,365,25,0.01,1,15,67,0
6,./A_set/A_,9,18,10,0,17,25,0.01,1,15,1507.98,1
6,./A_set/A_,7,36,9,3,17,25,0.01,1,15,2277.97,1
6,./A_set/A_,12,54,10,0,53,25,0.01,1,15,794.858,1
6,./A_set/A_,8,18,9,4,17,25,0.01,1,15,744.946,1
6,./A_set/A_,10,108,9,40,53,25,0.01,1,15,3001.98,1
